mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53404004,12,12102,2021,05,1,0,4375
53404004,12,12102,2021,05,1,1,4892
53404004,12,12102,2021,05,1,2,4562
53404004,12,12102,2021,05,2,0,4338
53404004,12,12102,2021,05,2,1,4927
53404004,12,12102,2021,05,2,2,4594
53404005,12,12102,2021,05,0,0,1819
53404005,12,12102,2021,05,0,1,1043
53404005,12,12102,2021,05,0,2,1396
53404005,12,12102,2021,05,1,0,1717
53404005,12,12102,2021,05,1,1,1257
53404005,12,12102,2021,05,1,2,1490
53404005,12,12102,2021,05,2,0,1760
53404005,12,12102,2021,05,2,1,1168
53404005,12,12102,2021,05,2,2,1450
53404006,12,12102,2021,05,0,0,336
53404006,12,12102,2021,05,0,1,194
53404006,12,12102,2021,05,0,2,231
53404006,12,12102,2021,05,1,0,186
53404006,12,12102,2021,05,1,1,154
53404006,12,12102,2021,05,1,2,169
53404006,12,12102,2021,05,2,0,249
53404006,12,12102,2021,05,2,1,171
53404006,12,12102,2021,05,2,2,195
53404007,12,12102,2021,05,0,0,1932
53404007,12,12102,2021,05,0,1,1847
53404007,12,12102,2021,05,0,2,1897
53404007,12,12102,2021,05,1,0,2018
53404007,12,12102,2021,05,1,1,1993
53404007,12,12102,2021,05,1,2,2000
53404007,12,12102,2021,05,2,0,1982
53404007,12,12102,2021,05,2,1,1932
53404007,12,12102,2021,05,2,2,1957
53404008,12,12102,2021,05,0,0,879
53404008,12,12102,2021,05,0,1,418
53404008,12,12102,2021,05,0,2,651
53404008,12,12102,2021,05,1,0,753
53404008,12,12102,2021,05,1,1,450
53404008,12,12102,2021,05,1,2,610
53404008,12,12102,2021,05,2,0,806
53404008,12,12102,2021,05,2,1,437
53404008,12,12102,2021,05,2,2,627
53404015,12,12102,2021,05,0,0,4027
53404015,12,12102,2021,05,0,1,4672
53404015,12,12102,2021,05,0,2,4357
53404015,12,12102,2021,05,1,0,2988
53404015,12,12102,2021,05,1,1,4480
53404015,12,12102,2021,05,1,2,3911
53404015,12,12102,2021,05,2,0,3424
53404015,12,12102,2021,05,2,1,4561
53404015,12,12102,2021,05,2,2,4098
53404016,12,12102,2021,05,0,0,801
53404016,12,12102,2021,05,0,1,585
53404016,12,12102,2021,05,0,2,638
53404016,12,12102,2021,05,1,0,813
53404016,12,12102,2021,05,1,1,472
53404016,12,12102,2021,05,1,2,622
53404016,12,12102,2021,05,2,0,808
53404016,12,12102,2021,05,2,1,519
53404016,12,12102,2021,05,2,2,629
53404017,12,12102,2021,05,0,0,2055
53404017,12,12102,2021,05,0,1,1977
53404017,12,12102,2021,05,0,2,2019
53404017,12,12102,2021,05,1,0,2285
53404017,12,12102,2021,05,1,1,1881
53404017,12,12102,2021,05,1,2,2136
53404017,12,12102,2021,05,2,0,2188
53404017,12,12102,2021,05,2,1,1921
53404017,12,12102,2021,05,2,2,2087
53404018,12,12102,2021,05,0,0,1738
53404018,12,12102,2021,05,0,1,1956
53404018,12,12102,2021,05,0,2,1864
53404018,12,12102,2021,05,1,0,2958
53404018,12,12102,2021,05,1,1,2233
53404018,12,12102,2021,05,1,2,2559
53404018,12,12102,2021,05,2,0,2446
53404018,12,12102,2021,05,2,1,2117
53404018,12,12102,2021,05,2,2,2267
53404019,12,12102,2021,05,0,0,2146
53404019,12,12102,2021,05,0,1,1416
53404019,12,12102,2021,05,0,2,1710
53404019,12,12102,2021,05,1,0,2209
53404019,12,12102,2021,05,1,1,1467
53404019,12,12102,2021,05,1,2,1864
53404019,12,12102,2021,05,2,0,2183
53404019,12,12102,2021,05,2,1,1446
